array_size,program_name,num_threads,min_parallel_size,thread_stack_size,time
5,parallelMergeSort,6,1,1048576,4585078.29
5,openmpMergeSort,6,1,1048576,478602.41
10,serialMergeSort,1,0,0,1235.61
10,parallelMergeSort,6,1,1048576,707319.38
10,openmpMergeSort,6,1,1048576,680995.51
15,serialMergeSort,1,0,0,2271.44
15,parallelMergeSort,6,1,1048576,4817817.96
15,openmpMergeSort,6,1,1048576,497312.05
20,serialMergeSort,1,0,0,2445.62
20,parallelMergeSort,6,1,1048576,5875857.75
20,openmpMergeSort,6,1,1048576,374272.26
30,serialMergeSort,1,0,0,3466.07
30,parallelMergeSort,6,1,1048576,769983.15
30,openmpMergeSort,6,1,1048576,730009.69
40,serialMergeSort,1,0,0,4396.65
40,parallelMergeSort,6,1,1048576,705739.43
40,openmpMergeSort,6,1,1048576,494919.96
60,serialMergeSort,1,0,0,6713.2
60,parallelMergeSort,6,1,1048576,5830879.42
60,openmpMergeSort,6,1,1048576,384083.36
80,serialMergeSort,1,0,0,9134.52
80,parallelMergeSort,6,1,1048576,6987826.01
80,openmpMergeSort,6,1,1048576,408206.71
100,serialMergeSort,1,0,0,11424.33
100,parallelMergeSort,6,1,1048576,886584.68
100,openmpMergeSort,6,1,1048576,571381.3
150,serialMergeSort,1,0,0,16660.45
150,parallelMergeSort,6,1,1048576,793444.88
150,openmpMergeSort,6,1,1048576,426164.58
200,serialMergeSort,1,0,0,22452.55
200,parallelMergeSort,6,1,1048576,4124248.47
200,openmpMergeSort,6,1,1048576,580039.94
250,serialMergeSort,1,0,0,28985.24
250,parallelMergeSort,6,1,1048576,5926157.81
250,openmpMergeSort,6,1,1048576,599461.84
300,serialMergeSort,1,0,0,35559.41
300,parallelMergeSort,6,1,1048576,816057.78
300,openmpMergeSort,6,1,1048576,481275.92
350,serialMergeSort,1,0,0,40970.18
350,parallelMergeSort,6,1,1048576,777955.1
350,openmpMergeSort,6,1,1048576,400521.03
400,serialMergeSort,1,0,0,45820.57
400,parallelMergeSort,6,1,1048576,9312004.74
400,openmpMergeSort,6,1,1048576,484174.43
500,serialMergeSort,1,0,0,57685.97
500,parallelMergeSort,6,1,1048576,859738.77
500,openmpMergeSort,6,1,1048576,521156.36
5,serialMergeSort,1,0,0,618.058
5,parallelMergeSort,6,1,1048576,448613.596
5,openmpMergeSort,6,1,1048576,366434.878
10,serialMergeSort,1,0,0,1212.964
10,parallelMergeSort,6,1,1048576,3361586.068
10,openmpMergeSort,6,1,1048576,406359.214
15,serialMergeSort,1,0,0,1812.844
15,parallelMergeSort,6,1,1048576,4708373.442
15,openmpMergeSort,6,1,1048576,415871.522
20,serialMergeSort,1,0,0,2313.262
20,parallelMergeSort,6,1,1048576,2835939.438
20,openmpMergeSort,6,1,1048576,366181.004
30,serialMergeSort,1,0,0,3429.092
30,parallelMergeSort,6,1,1048576,4110512.602
30,openmpMergeSort,6,1,1048576,360181.812
40,serialMergeSort,1,0,0,4796.278
40,parallelMergeSort,6,1,1048576,1694988.648
40,openmpMergeSort,6,1,1048576,450543.342
60,serialMergeSort,1,0,0,6697.426
60,parallelMergeSort,6,1,1048576,4281444.506
60,openmpMergeSort,6,1,1048576,534246.95
80,serialMergeSort,1,0,0,8875.87
80,parallelMergeSort,6,1,1048576,4595516.218
80,openmpMergeSort,6,1,1048576,405994.19
100,serialMergeSort,1,0,0,11205.562
100,parallelMergeSort,6,1,1048576,2840795.86
100,openmpMergeSort,6,1,1048576,445868.092
150,serialMergeSort,1,0,0,16600.872
150,parallelMergeSort,6,1,1048576,2351101.396
150,openmpMergeSort,6,1,1048576,447662.998
200,serialMergeSort,1,0,0,22159.128
200,parallelMergeSort,6,1,1048576,4829696.192
200,openmpMergeSort,6,1,1048576,421528.948
250,serialMergeSort,1,0,0,28815.014
250,parallelMergeSort,6,1,1048576,1854758.184
250,openmpMergeSort,6,1,1048576,424270.976
300,serialMergeSort,1,0,0,36046.352
300,parallelMergeSort,6,1,1048576,4304807.552
300,openmpMergeSort,6,1,1048576,422363.706
350,serialMergeSort,1,0,0,40329.902
350,parallelMergeSort,6,1,1048576,2654443.484
350,openmpMergeSort,6,1,1048576,1296412.672
400,serialMergeSort,1,0,0,46180.088
400,parallelMergeSort,6,1,1048576,3402582.81
400,openmpMergeSort,6,1,1048576,1080423.332
500,serialMergeSort,1,0,0,57270.598
500,parallelMergeSort,6,1,1048576,2798856.24
500,openmpMergeSort,6,1,1048576,353609.88
5,serialMergeSort,1,0,0,588.664
5,parallelMergeSort,6,1,1048576,1439881.92
5,openmpMergeSort,6,1,1048576,345366.119
10,serialMergeSort,1,0,0,1185.039
10,parallelMergeSort,6,1,1048576,4088489.643
10,openmpMergeSort,6,1,1048576,430149.06
15,serialMergeSort,1,0,0,1798.488
15,parallelMergeSort,6,1,1048576,4082355.97
15,openmpMergeSort,6,1,1048576,374445.497
20,serialMergeSort,1,0,0,2389.855
20,parallelMergeSort,6,1,1048576,2633530.826
20,openmpMergeSort,6,1,1048576,376322.286
30,serialMergeSort,1,0,0,3464.929
30,parallelMergeSort,6,1,1048576,4754408.28
30,openmpMergeSort,6,1,1048576,400973.323
40,serialMergeSort,1,0,0,4546.326
40,parallelMergeSort,6,1,1048576,2498629.351
40,openmpMergeSort,6,1,1048576,449984.451
60,serialMergeSort,1,0,0,6715.745
60,parallelMergeSort,6,1,1048576,2601891.06
60,openmpMergeSort,6,1,1048576,386713.555
80,serialMergeSort,1,0,0,8712.067
80,parallelMergeSort,6,1,1048576,6977487.491
80,openmpMergeSort,6,1,1048576,354005.587
100,serialMergeSort,1,0,0,11173.584
100,parallelMergeSort,6,1,1048576,5645170.481
100,openmpMergeSort,6,1,1048576,444135.61
150,serialMergeSort,1,0,0,16520.095
150,parallelMergeSort,6,1,1048576,1637208.365
150,openmpMergeSort,6,1,1048576,371659.903
200,serialMergeSort,1,0,0,21636.401
200,parallelMergeSort,6,1,1048576,3498490.001
200,openmpMergeSort,6,1,1048576,382142.843
5,serialMergeSort,1,0,0,723.176
5,pthreadMergeSort,6,50,1048576,671.91
5,openmpMergeSort,6,50,1048576,772.783
5,tholderMergeSort,6,50,1048576,681.569
10,serialMergeSort,1,0,0,1582.319
10,pthreadMergeSort,6,50,1048576,1421.123
10,openmpMergeSort,6,50,1048576,1499.019
10,tholderMergeSort,6,50,1048576,1370.023
15,serialMergeSort,1,0,0,2216.072
15,pthreadMergeSort,6,50,1048576,2169.332
15,openmpMergeSort,6,50,1048576,2301.785
15,tholderMergeSort,6,50,1048576,2357.488
20,serialMergeSort,1,0,0,2890.124
20,pthreadMergeSort,6,50,1048576,2921.755
20,openmpMergeSort,6,50,1048576,3044.105
20,tholderMergeSort,6,50,1048576,2908.166
30,serialMergeSort,1,0,0,4477.684
30,pthreadMergeSort,6,50,1048576,4293.014
30,openmpMergeSort,6,50,1048576,4721.049
30,tholderMergeSort,6,50,1048576,4264.468
40,serialMergeSort,1,0,0,5644.274
40,pthreadMergeSort,6,50,1048576,5733.156
40,openmpMergeSort,6,50,1048576,5962.68
40,tholderMergeSort,6,50,1048576,5630.635
60,serialMergeSort,1,0,0,8565.084
60,pthreadMergeSort,6,50,1048576,157161.793
60,openmpMergeSort,6,50,1048576,8873.047
60,tholderMergeSort,6,50,1048576,179668.086
80,serialMergeSort,1,0,0,11619.86
80,pthreadMergeSort,6,50,1048576,159448.992
80,openmpMergeSort,6,50,1048576,11619.451
80,tholderMergeSort,6,50,1048576,157513.322
100,serialMergeSort,1,0,0,14323.014
100,pthreadMergeSort,6,50,1048576,161969.187
100,openmpMergeSort,6,50,1048576,15524.453
100,tholderMergeSort,6,50,1048576,161984.65
5,serialMergeSort,1,0,0,714.24
5,pthreadMergeSort,6,50,1048576,700.962
5,openmpMergeSort,6,50,1048576,783.475
5,tholderMergeSort,6,50,1048576,676.067
10,serialMergeSort,1,0,0,1510.542
10,pthreadMergeSort,6,50,1048576,1755.512
10,openmpMergeSort,6,50,1048576,1586.551
10,tholderMergeSort,6,50,1048576,1402.44
15,serialMergeSort,1,0,0,2353.301
15,pthreadMergeSort,6,50,1048576,2210.041
15,openmpMergeSort,6,50,1048576,2238.859
15,tholderMergeSort,6,50,1048576,2139.525
20,serialMergeSort,1,0,0,2917.394
20,pthreadMergeSort,6,50,1048576,2926.642
20,openmpMergeSort,6,50,1048576,2977.606
20,tholderMergeSort,6,50,1048576,2887.766
30,serialMergeSort,1,0,0,4411.251
30,pthreadMergeSort,6,50,1048576,4375.745
30,openmpMergeSort,6,50,1048576,4588.73
30,tholderMergeSort,6,50,1048576,4295.909
40,serialMergeSort,1,0,0,5726.662
40,pthreadMergeSort,6,50,1048576,5705.598
40,openmpMergeSort,6,50,1048576,5993.252
40,tholderMergeSort,6,50,1048576,5620.408
60,serialMergeSort,1,0,0,8545.264
60,pthreadMergeSort,6,50,1048576,155965.064
60,openmpMergeSort,6,50,1048576,8937.864
60,tholderMergeSort,6,50,1048576,154420.563
80,serialMergeSort,1,0,0,11545.05
80,pthreadMergeSort,6,50,1048576,159307.088
80,openmpMergeSort,6,50,1048576,11677.908
80,tholderMergeSort,6,50,1048576,154420.176
100,serialMergeSort,1,0,0,14277.098
100,pthreadMergeSort,6,50,1048576,153052.834
100,openmpMergeSort,6,50,1048576,14974.776
100,tholderMergeSort,6,50,1048576,164103.763
50,serialMergeSort,1,0,0,7482.655
50,pthreadMergeSort,6,50,1048576,7151.896
50,openmpMergeSort,6,50,1048576,7503.393
50,tholderMergeSort,6,50,1048576,7078.308
55,serialMergeSort,1,0,0,8169.216
55,pthreadMergeSort,6,50,1048576,156430.478
55,openmpMergeSort,6,50,1048576,8299.869
55,tholderMergeSort,6,50,1048576,155797.767
60,serialMergeSort,1,0,0,8555.232
60,pthreadMergeSort,6,50,1048576,161019.083
60,openmpMergeSort,6,50,1048576,8869.976
60,tholderMergeSort,6,50,1048576,153356.064
65,serialMergeSort,1,0,0,9155.714
65,pthreadMergeSort,6,50,1048576,158125.506
65,openmpMergeSort,6,50,1048576,9360.304
65,tholderMergeSort,6,50,1048576,156513.738
70,serialMergeSort,1,0,0,10286.301
70,pthreadMergeSort,6,50,1048576,160643.556
70,openmpMergeSort,6,50,1048576,10442.354
70,tholderMergeSort,6,50,1048576,156174.977
75,serialMergeSort,1,0,0,10979.512
75,pthreadMergeSort,6,50,1048576,165511.065
75,openmpMergeSort,6,50,1048576,11036.213
75,tholderMergeSort,6,50,1048576,157076.891
80,serialMergeSort,1,0,0,11599.63
80,pthreadMergeSort,6,50,1048576,161703.284
80,openmpMergeSort,6,50,1048576,11683.801
80,tholderMergeSort,6,50,1048576,154711.763
51,serialMergeSort,1,0,0,7442.644
51,pthreadMergeSort,6,50,1048576,157210.349
51,openmpMergeSort,6,50,1048576,7536.941
51,tholderMergeSort,6,50,1048576,154075.998
55,serialMergeSort,1,0,0,7977.986
55,pthreadMergeSort,6,50,1048576,155255.131
55,openmpMergeSort,6,50,1048576,8266.675
55,tholderMergeSort,6,50,1048576,156099.889
60,serialMergeSort,1,0,0,8686.316
60,pthreadMergeSort,6,50,1048576,158661.853
60,openmpMergeSort,6,50,1048576,8828.722
60,tholderMergeSort,6,50,1048576,155800.994
65,serialMergeSort,1,0,0,9179.45
65,pthreadMergeSort,6,50,1048576,162518.165
65,openmpMergeSort,6,50,1048576,9850.576
65,tholderMergeSort,6,50,1048576,166156.937
70,serialMergeSort,1,0,0,10411.296
70,pthreadMergeSort,6,50,1048576,159694.055
70,openmpMergeSort,6,50,1048576,10566.68
70,tholderMergeSort,6,50,1048576,156301.552
75,serialMergeSort,1,0,0,11047.073
75,pthreadMergeSort,6,50,1048576,164334.229
75,openmpMergeSort,6,50,1048576,11266.275
75,tholderMergeSort,6,50,1048576,155178.857
80,serialMergeSort,1,0,0,11455.441
80,pthreadMergeSort,6,50,1048576,160640.998
80,openmpMergeSort,6,50,1048576,11777.09
80,tholderMergeSort,6,50,1048576,159311.848
100,serialMergeSort,1,0,0,14067.76
100,parallelMergeSort,6,100,1048576,13803.55
100,openmpMergeSort,6,100,1048576,655923.63
100,openmpMergeSortIterative,6,100,1048576,726834.53
100,parallelMergeSortIterative,6,100,1048576,157700.27
1000,serialMergeSort,1,0,0,159601.74
1000,parallelMergeSort,6,100,1048576,940799.09
1000,openmpMergeSort,6,100,1048576,529682.96
1000,openmpMergeSortIterative,6,100,1048576,1080989.78
1000,parallelMergeSortIterative,6,100,1048576,1010033.98
10000,serialMergeSort,1,0,0,1884375.83
10000,parallelMergeSort,6,100,1048576,1601844.2
10000,openmpMergeSort,6,100,1048576,1065859.79
10000,openmpMergeSortIterative,6,100,1048576,848890.79
10000,parallelMergeSortIterative,6,100,1048576,48769215.11
100000,serialMergeSort,1,0,0,21530144.58
100000,parallelMergeSort,6,100,1048576,6932905.41
100000,openmpMergeSort,6,100,1048576,5945433.6
100000,openmpMergeSortIterative,6,100,1048576,4221386.26
100000,parallelMergeSortIterative,6,100,1048576,530349298.07
1000000,serialMergeSort,1,0,0,244193590.84
1000000,parallelMergeSort,6,100,1048576,56237829.33
1000000,openmpMergeSort,6,100,1048576,59493737.91
1000000,openmpMergeSortIterative,6,100,1048576,51081330.65
1000000,parallelMergeSortIterative,6,100,1048576,6320120825.51
100,serialMergeSort,1,0,0,28947.41
100,parallelMergeSort,6,100,1048576,17635.44
100,openmpMergeSort,6,100,1048576,783209.32
1000,serialMergeSort,1,0,0,281699.61
1000,parallelMergeSort,6,100,1048576,5079965.96
1000,openmpMergeSort,6,100,1048576,5917855.2
10000,serialMergeSort,1,0,0,2604583.72
10000,parallelMergeSort,6,100,1048576,1415411.7
10000,openmpMergeSort,6,100,1048576,1056595.87
100000,serialMergeSort,1,0,0,30940487.79
100000,parallelMergeSort,6,100,1048576,12047671.68
100000,openmpMergeSort,6,100,1048576,4535825.28
1,serialMergeSort,1,0,0,134.69
1,parallelMergeSort,6,1,1048576,408.04
1,openmpMergeSort,6,1,1048576,736411.85
5,serialMergeSort,1,0,0,2016.46
5,parallelMergeSort,6,1,1048576,1629084.8
5,openmpMergeSort,6,1,1048576,683673.05
10,serialMergeSort,1,0,0,3142.17
10,parallelMergeSort,6,1,1048576,7962448.67
10,openmpMergeSort,6,1,1048576,757379.23
50,serialMergeSort,1,0,0,14531.67
50,parallelMergeSort,6,1,1048576,3082868.2
50,openmpMergeSort,6,1,1048576,735973.01
100,serialMergeSort,1,0,0,35341.68
100,parallelMergeSort,6,1,1048576,7672650.35
100,openmpMergeSort,6,1,1048576,555543.28
250,serialMergeSort,1,0,0,55129.28
250,parallelMergeSort,6,1,1048576,11499666.62
250,openmpMergeSort,6,1,1048576,765590.52
500,serialMergeSort,1,0,0,104461.4
500,parallelMergeSort,6,1,1048576,2098712.85
500,openmpMergeSort,6,1,1048576,724984.04
750,serialMergeSort,1,0,0,328906.32
750,parallelMergeSort,6,1,1048576,1991789.61
750,openmpMergeSort,6,1,1048576,830055.84
1000,serialMergeSort,1,0,0,282384.19
1000,parallelMergeSort,6,1,1048576,2681642.91
1000,openmpMergeSort,6,1,1048576,721149.47
1,serialMergeSort,1,0,0,71.194
1,parallelMergeSort,6,1,1048576,131.857
1,openmpMergeSort,6,1,1048576,381356.369
5,serialMergeSort,1,0,0,762.717
5,parallelMergeSort,6,1,1048576,967036.974
5,openmpMergeSort,6,1,1048576,411351.483
10,serialMergeSort,1,0,0,1478.348
10,parallelMergeSort,6,1,1048576,3254030.79
10,openmpMergeSort,6,1,1048576,539323.264
50,serialMergeSort,1,0,0,7229.172
50,parallelMergeSort,6,1,1048576,4324243.319
50,openmpMergeSort,6,1,1048576,481681.0
100,serialMergeSort,1,0,0,15362.096
100,parallelMergeSort,6,1,1048576,2802556.07
100,openmpMergeSort,6,1,1048576,481533.036
250,serialMergeSort,1,0,0,38518.005
250,parallelMergeSort,6,1,1048576,1779725.982
250,openmpMergeSort,6,1,1048576,543472.987
500,serialMergeSort,1,0,0,77140.367
500,parallelMergeSort,6,1,1048576,3195952.246
500,openmpMergeSort,6,1,1048576,546601.308
750,serialMergeSort,1,0,0,134267.212
750,parallelMergeSort,6,1,1048576,1811156.759
750,openmpMergeSort,6,1,1048576,525363.397
1000,serialMergeSort,1,0,0,168450.665
1000,parallelMergeSort,6,1,1048576,6197108.86
1000,openmpMergeSort,6,1,1048576,591001.398
1,serialMergeSort,1,0,0,70.669
1,parallelMergeSort,6,1,1048576,171.033
1,openmpMergeSort,6,1,1048576,407713.041
5,serialMergeSort,1,0,0,742.503
5,parallelMergeSort,6,1,1048576,1187655.818
5,openmpMergeSort,6,1,1048576,464496.447
10,serialMergeSort,1,0,0,1536.322
10,parallelMergeSort,6,1,1048576,2880770.503
10,openmpMergeSort,6,1,1048576,491371.149
50,serialMergeSort,1,0,0,7226.566
50,parallelMergeSort,6,1,1048576,1788926.588
50,openmpMergeSort,6,1,1048576,475501.102
100,serialMergeSort,1,0,0,15244.793
100,parallelMergeSort,6,1,1048576,5712435.386
100,openmpMergeSort,6,1,1048576,508203.265
250,serialMergeSort,1,0,0,38122.748
250,parallelMergeSort,6,1,1048576,2374533.135
250,openmpMergeSort,6,1,1048576,443551.208
500,serialMergeSort,1,0,0,75624.327
500,parallelMergeSort,6,1,1048576,2161839.274
500,openmpMergeSort,6,1,1048576,528113.532
750,serialMergeSort,1,0,0,120702.554
750,parallelMergeSort,6,1,1048576,2004000.622
750,openmpMergeSort,6,1,1048576,527430.617
1000,serialMergeSort,1,0,0,162770.409
1000,parallelMergeSort,6,1,1048576,2151423.42
1000,openmpMergeSort,6,1,1048576,530828.249
1,serialMergeSort,1,0,0,331.33
1,parallelMergeSort,6,1,1048576,512.92
1,openmpMergeSort,6,1,1048576,500133.7
5,serialMergeSort,1,0,0,1029.63
5,parallelMergeSort,6,1,1048576,901976.37
5,openmpMergeSort,6,1,1048576,689331.67
10,serialMergeSort,1,0,0,2911.36
10,parallelMergeSort,6,1,1048576,2018080.66
10,openmpMergeSort,6,1,1048576,6017124.33
50,serialMergeSort,1,0,0,18608.39
50,parallelMergeSort,6,1,1048576,13531075.69
50,openmpMergeSort,6,1,1048576,558858.14
100,serialMergeSort,1,0,0,26891.3
100,parallelMergeSort,6,1,1048576,5358823.3
100,openmpMergeSort,6,1,1048576,728515.67
250,serialMergeSort,1,0,0,48915.63
250,parallelMergeSort,6,1,1048576,1721301.61
250,openmpMergeSort,6,1,1048576,853417.41
500,serialMergeSort,1,0,0,93347.24
500,parallelMergeSort,6,1,1048576,6444898.39
500,openmpMergeSort,6,1,1048576,874454.69
750,serialMergeSort,1,0,0,201403.77
750,parallelMergeSort,6,1,1048576,2685443.42
750,openmpMergeSort,6,1,1048576,754825.23
1000,serialMergeSort,1,0,0,426594.75
1000,parallelMergeSort,6,1,1048576,5586529.23
1000,openmpMergeSort,6,1,1048576,748873.39
1,serialMergeSort,1,0,0,184.346
1,parallelMergeSort,6,1,1048576,195.291
1,openmpMergeSort,6,1,1048576,362025.291
5,serialMergeSort,1,0,0,2355.995
5,parallelMergeSort,6,1,1048576,1741525.853
5,openmpMergeSort,6,1,1048576,533237.957
10,serialMergeSort,1,0,0,4136.739
10,parallelMergeSort,6,1,1048576,4719956.303
10,openmpMergeSort,6,1,1048576,592002.977
50,serialMergeSort,1,0,0,20009.619
50,parallelMergeSort,6,1,1048576,3207389.86
50,openmpMergeSort,6,1,1048576,512029.879
100,serialMergeSort,1,0,0,32272.457
100,parallelMergeSort,6,1,1048576,5727131.161
100,openmpMergeSort,6,1,1048576,534173.213
250,serialMergeSort,1,0,0,109621.463
250,parallelMergeSort,6,1,1048576,2789782.722
250,openmpMergeSort,6,1,1048576,500409.466
500,serialMergeSort,1,0,0,227355.254
500,parallelMergeSort,6,1,1048576,4079121.348
500,openmpMergeSort,6,1,1048576,535947.318
750,serialMergeSort,1,0,0,387245.962
750,parallelMergeSort,6,1,1048576,4157260.374
750,openmpMergeSort,6,1,1048576,555608.996
1000,serialMergeSort,1,0,0,457709.643
1000,parallelMergeSort,6,1,1048576,3452317.989
1000,openmpMergeSort,6,1,1048576,635951.18
1,serialMergeSort,1,0,0,174.049
1,parallelMergeSort,6,1,1048576,365.639
1,openmpMergeSort,6,1,1048576,429809.613
1,openmpMergeSortIterative,6,1,1048576,404.857
5,serialMergeSort,1,0,0,2698.543
5,parallelMergeSort,6,1,1048576,1513346.875
5,openmpMergeSort,6,1,1048576,514945.815
5,openmpMergeSortIterative,6,1,1048576,408822.596
10,serialMergeSort,1,0,0,6383.173
10,parallelMergeSort,6,1,1048576,3213404.353
10,openmpMergeSort,6,1,1048576,527100.474
10,openmpMergeSortIterative,6,1,1048576,389548.468
50,serialMergeSort,1,0,0,21138.904
50,parallelMergeSort,6,1,1048576,3323149.5
50,openmpMergeSort,6,1,1048576,484206.306
50,openmpMergeSortIterative,6,1,1048576,747743.624
100,serialMergeSort,1,0,0,34820.19
100,parallelMergeSort,6,1,1048576,5441575.075
100,openmpMergeSort,6,1,1048576,575556.498
100,openmpMergeSortIterative,6,1,1048576,465380.263
250,serialMergeSort,1,0,0,64878.122
250,parallelMergeSort,6,1,1048576,2619822.951
250,openmpMergeSort,6,1,1048576,606181.439
250,openmpMergeSortIterative,6,1,1048576,653447.916
500,serialMergeSort,1,0,0,179543.633
500,parallelMergeSort,6,1,1048576,3117725.583
500,openmpMergeSort,6,1,1048576,862839.383
500,openmpMergeSortIterative,6,1,1048576,656934.95
750,serialMergeSort,1,0,0,164087.815
750,parallelMergeSort,6,1,1048576,4981231.641
750,openmpMergeSort,6,1,1048576,650381.644
750,openmpMergeSortIterative,6,1,1048576,407490.709
1000,serialMergeSort,1,0,0,377046.679
1000,parallelMergeSort,6,1,1048576,2286074.755
1000,openmpMergeSort,6,1,1048576,684302.303
1000,openmpMergeSortIterative,6,1,1048576,1226286.465
1,serialMergeSort,1,0,0,186.161
1,parallelMergeSort,6,1,1048576,339.884
1,openmpMergeSort,6,1,1048576,485191.283
1,openmpMergeSortIterative,6,1,1048576,429.079
1,parallelMergeSortIterative,6,1,1048576,350.325
5,serialMergeSort,1,0,0,1772.7
5,parallelMergeSort,6,1,1048576,2085327.461
5,openmpMergeSort,6,1,1048576,444145.997
5,openmpMergeSortIterative,6,1,1048576,353792.562
5,parallelMergeSortIterative,6,1,1048576,479169.953
10,serialMergeSort,1,0,0,1522.256
10,parallelMergeSort,6,1,1048576,4841106.811
10,openmpMergeSort,6,1,1048576,515053.196
10,openmpMergeSortIterative,6,1,1048576,394598.984
10,parallelMergeSortIterative,6,1,1048576,897784.555
50,serialMergeSort,1,0,0,7487.527
50,parallelMergeSort,6,1,1048576,2725827.399
50,openmpMergeSort,6,1,1048576,475480.961
50,openmpMergeSortIterative,6,1,1048576,413774.781
50,parallelMergeSortIterative,6,1,1048576,18795966.385
100,serialMergeSort,1,0,0,14157.174
100,parallelMergeSort,6,1,1048576,3899734.924
100,openmpMergeSort,6,1,1048576,623832.75
100,openmpMergeSortIterative,6,1,1048576,386985.742
100,parallelMergeSortIterative,6,1,1048576,31835895.243
250,serialMergeSort,1,0,0,38458.809
250,parallelMergeSort,6,1,1048576,3448566.751
250,openmpMergeSort,6,1,1048576,559522.129
250,openmpMergeSortIterative,6,1,1048576,399701.425
250,parallelMergeSortIterative,6,1,1048576,79236286.567
500,serialMergeSort,1,0,0,81566.419
500,parallelMergeSort,6,1,1048576,1575990.458
500,openmpMergeSort,6,1,1048576,477928.231
500,openmpMergeSortIterative,6,1,1048576,546678.383
500,parallelMergeSortIterative,6,1,1048576,191942360.382
750,serialMergeSort,1,0,0,122394.919
750,parallelMergeSort,6,1,1048576,2679178.308
750,openmpMergeSort,6,1,1048576,566928.818
750,openmpMergeSortIterative,6,1,1048576,430142.998
750,parallelMergeSortIterative,6,1,1048576,302776288.105
1000,serialMergeSort,1,0,0,185358.27
1000,parallelMergeSort,6,1,1048576,3936654.103
1000,openmpMergeSort,6,1,1048576,499438.985
1000,openmpMergeSortIterative,6,1,1048576,443205.433
1000,parallelMergeSortIterative,6,1,1048576,430014077.108
1,serialMergeSort,1,0,0,75.384
1,parallelMergeSort,6,1,1048576,124.481
1,openmpMergeSort,6,1,1048576,331707.659
1,openmpMergeSortIterative,6,1,1048576,120.915
1,parallelMergeSortIterative,6,1,1048576,130.551
5,serialMergeSort,1,0,0,725.103
5,parallelMergeSort,6,1,1048576,1421144.491
5,openmpMergeSort,6,1,1048576,457462.9
5,openmpMergeSortIterative,6,1,1048576,321908.36
5,parallelMergeSortIterative,6,1,1048576,407533.583
10,serialMergeSort,1,0,0,1476.361
10,parallelMergeSort,6,1,1048576,4635435.583
10,openmpMergeSort,6,1,1048576,493316.362
10,openmpMergeSortIterative,6,1,1048576,288395.292
10,parallelMergeSortIterative,6,1,1048576,1234537.608
50,serialMergeSort,1,0,0,7005.367
50,parallelMergeSort,6,1,1048576,4129560.382
50,openmpMergeSort,6,1,1048576,484317.096
50,openmpMergeSortIterative,6,1,1048576,289218.536
50,parallelMergeSortIterative,6,1,1048576,2472089.619
100,serialMergeSort,1,0,0,14282.138
100,parallelMergeSort,6,1,1048576,3954662.336
100,openmpMergeSort,6,1,1048576,422484.595
100,openmpMergeSortIterative,6,1,1048576,342835.07
100,parallelMergeSortIterative,6,1,1048576,8363161.632
250,serialMergeSort,1,0,0,38455.206
250,parallelMergeSort,6,1,1048576,3406776.717
250,openmpMergeSort,6,1,1048576,425942.458
250,openmpMergeSortIterative,6,1,1048576,347836.857
250,parallelMergeSortIterative,6,1,1048576,1994525.831
500,serialMergeSort,1,0,0,75438.603
500,parallelMergeSort,6,1,1048576,2724764.442
500,openmpMergeSort,6,1,1048576,496649.319
500,openmpMergeSortIterative,6,1,1048576,342065.958
500,parallelMergeSortIterative,6,1,1048576,6371393.671
750,serialMergeSort,1,0,0,117134.545
750,parallelMergeSort,6,1,1048576,3884299.56
750,openmpMergeSort,6,1,1048576,460811.19
750,openmpMergeSortIterative,6,1,1048576,378673.422
750,parallelMergeSortIterative,6,1,1048576,5840290.118
1000,serialMergeSort,1,0,0,246584.511
1000,parallelMergeSort,6,1,1048576,2099016.035
1000,openmpMergeSort,6,1,1048576,978252.227
1000,openmpMergeSortIterative,6,1,1048576,369373.022
1000,parallelMergeSortIterative,6,1,1048576,2839853.881
1,serialMergeSort,1,0,0,70.426
1,parallelMergeSort,6,1,1048576,148.398
1,openmpMergeSort,6,1,1048576,378083.732
1,openmpMergeSortIterative,6,1,1048576,121.218
1,parallelMergeSortIterative,6,1,1048576,170.92
5,serialMergeSort,1,0,0,720.529
5,parallelMergeSort,6,1,1048576,1023147.039
5,openmpMergeSort,6,1,1048576,388061.927
5,openmpMergeSortIterative,6,1,1048576,327129.392
5,parallelMergeSortIterative,6,1,1048576,404614.443
10,serialMergeSort,1,0,0,1483.205
10,parallelMergeSort,6,1,1048576,2787995.401
10,openmpMergeSort,6,1,1048576,562224.05
10,openmpMergeSortIterative,6,1,1048576,440931.601
10,parallelMergeSortIterative,6,1,1048576,1258457.498
50,serialMergeSort,1,0,0,7139.125
50,parallelMergeSort,6,1,1048576,2027393.72
50,openmpMergeSort,6,1,1048576,596897.613
50,openmpMergeSortIterative,6,1,1048576,609321.839
50,parallelMergeSortIterative,6,1,1048576,2572091.33
100,serialMergeSort,1,0,0,14523.765
100,parallelMergeSort,6,1,1048576,3301937.592
100,openmpMergeSort,6,1,1048576,1602038.421
100,openmpMergeSortIterative,6,1,1048576,1039710.612
100,parallelMergeSortIterative,6,1,1048576,4859783.129
250,serialMergeSort,1,0,0,39079.033
250,parallelMergeSort,6,1,1048576,2635668.293
250,openmpMergeSort,6,1,1048576,1086947.27
250,openmpMergeSortIterative,6,1,1048576,789339.226
250,parallelMergeSortIterative,6,1,1048576,4061252.776
500,serialMergeSort,1,0,0,74657.725
